Year,Ethnicity,Education,rural_urban_class,Gender.Code,Region,measure1,measure2,attr,source,agr_by,overall_value
1991,White,666,Large metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,2050822.13460991
1991,White,666,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,330835
1991,White,666,Small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,24213.5823817287
1991,White,666,Small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,38806.0484091464
1991,White,666,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,6931661.87042134
1991,White,666,Small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,504005.425100235
1991,White,666,Small-medium metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,813065.14153401
1991,White,666,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,9274
1991,White,666,Non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,321.994780416073
1991,White,666,Non metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,567.112980128922
1991,White,666,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,188318.658893056
1991,White,666,Non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,6730.31508837289
1991,White,666,Non metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,11515.8460059007
1991,White,666,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,1807477
1991,White,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,865.178983540986
1991,White,666,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1308.90982963672
1991,White,666,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,38098286.1591762
1991,White,666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,17969.9146659235
1991,White,666,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,27589.4084660874
1992,"All, All Origins",666,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,1026679
1992,"All, All Origins",666,Large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,66881.9050372492
1992,"All, All Origins",666,Large metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,93098.5692090591
1992,"All, All Origins",666,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,23245243.2298641
1992,"All, All Origins",666,Large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,1442619.83764865
1992,"All, All Origins",666,Large metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,2107863.20321826
1992,"All, All Origins",666,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,374444
1992,"All, All Origins",666,Small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,24422.9167690716
1992,"All, All Origins",666,Small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,37828.2985859605
1992,"All, All Origins",666,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,8069679.12470386
1992,"All, All Origins",666,Small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,519504.819006694
1992,"All, All Origins",666,Small-medium metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,815241.34829825
1992,"All, All Origins",666,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,9920
1992,"All, All Origins",666,Non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,311.006311245634
1992,"All, All Origins",666,Non metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,531.714773396558
1992,"All, All Origins",666,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,206040.501637798
1992,"All, All Origins",666,Non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,6628.74554240938
1992,"All, All Origins",666,Non metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,11043.8284918201
1992,"All, All Origins",666,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,2091006
1992,"All, All Origins",666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,874.76628843364
1992,"All, All Origins",666,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1275.97562518873
1992,"All, All Origins",666,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,45786286.4861668
1992,"All, All Origins",666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,18669.6465987556
1992,"All, All Origins",666,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,27939.7503040437
1992,American Indian or Alaska Native,666,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,1501
1992,American Indian or Alaska Native,666,Large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,17124.2136163629
1992,American Indian or Alaska Native,666,Large metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,18861.1626498562
1992,American Indian or Alaska Native,666,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,49152.489046994
1992,American Indian or Alaska Native,666,Large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,463307.540527742
1992,American Indian or Alaska Native,666,Large metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,617636.969061046
1992,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,1032
1992,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,3152.68257449861
1992,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,3830.17500990273
1992,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,31995.948009054
1992,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,85840.4413368839
1992,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,118750.077986846
1992,American Indian or Alaska Native,666,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,258
1992,American Indian or Alaska Native,666,Non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,866.863062313206
1992,American Indian or Alaska Native,666,Non metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1025.45328465218
1992,American Indian or Alaska Native,666,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,7365.351954482
1992,American Indian or Alaska Native,666,Non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,21833.083273217
