...1,...2,Year,Gender.Code,Ethnicity,svi_bin,rural_urban_class,attr,Education,source,svi_bin1,svi_bin2,svi_bin3,svi_bin4,scenario,method,measure1,measure2,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee_white,Deaths,absolute number,United States,7.34478027324019,6.99502883165733,7.5779479009621,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,15.5537288427164,14.8130750883013,16.0474980123264,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee,Deaths,absolute number,United States,60.6871133029857,36.4122679817914,84.9619586241798,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,29.2794966738011,17.5676980042806,40.9912953433214,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee_white,Deaths,absolute number,United States,38.2328813808809,36.4122679817914,39.4466236469406,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,18.4460829044946,17.5676980042806,19.0316728379707,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee,Deaths,absolute number,United States,147.188393201766,88.3130359210597,206.063750482472,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,24.9531433978362,14.9718860387017,34.9344007569706,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee_white,Deaths,absolute number,United States,92.7286877171125,88.3130359210597,95.6724555811478,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,15.7204803406367,14.9718860387017,16.2195432085935,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee,Deaths,absolute number,United States,23.5559785332889,14.1335871199733,32.9783699466043,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,28.5128188149771,17.1076912889862,39.9179463409678,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee_white,Deaths,absolute number,United States,14.8402664759719,14.1335871199733,15.3113860466377,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,17.9630758534355,17.1076912889862,18.5333322297351,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee,Deaths,absolute number,United States,62.2260671568147,37.3356402940888,87.1164940195405,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,28.8692713074942,17.3215627844965,40.4169798304918,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee_white,Deaths,absolute number,United States,39.2024223087932,37.3356402940888,40.4469436519295,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,18.1876409237213,17.3215627844965,18.7650263498712,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee,Deaths,absolute number,United States,133.751842200744,80.2511053204463,187.252579081041,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,24.5040888833202,14.7024533299921,34.3057244366483,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee_white,Deaths,absolute number,United States,84.2636605864684,80.2511053204463,86.9386974304833,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,15.4375759964917,14.7024533299921,15.9276577741581,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,219.533887890847,131.720332734508,307.347443047186,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,26.6329730443621,15.9797838266173,37.2861622621069,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,138.306349371234,131.720332734508,142.697027129051,65,150,value,nation
,,1992,All genders,American Indian or Alaska Native,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,16.7787730179481,15.9797838266173,17.3114324788353,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,107.512200487926,83.9939066311925,131.03049434466,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,16.5659082008473,12.9421157819119,20.1897006197826,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,70.5548815702016,67.195125304954,72.7947190803668,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,10.871377256806,10.3536926255296,11.2165003443237,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Moderate SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,414.785336437887,324.051044092098,505.519628783674,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Moderate SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,12.904319600553,10.081499687932,15.727139513174,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Moderate SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,272.202877037363,259.240835273679,280.844238213152,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Moderate SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,8.4684597378629,8.06519975034564,8.73729972954109,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Vulnerable SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,840.120519042187,656.344155501707,1023.89688258266,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Vulnerable SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,27.6119911411667,21.5718680790365,33.6521142032969,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Vulnerable SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,551.329090621434,525.075324401366,568.831601434813,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,Vulnerable SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,18.1203691863906,17.2574944632292,18.6956190018316,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,All,Large metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,1199.62842127595,937.209704121837,1462.04713843007,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,All,Large metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,25.4712710020761,19.8994304703719,31.0431115337802,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,All,Large metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,787.256151462343,749.76776329747,812.248410238925,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,All,Large metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,16.7155215951124,15.9195443762975,17.2461730743223,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,151.019671603826,117.984118440489,184.055224767163,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,8.25366579218809,6.44817640014694,10.0591551842292,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,99.1066594900109,94.3872947523915,102.252902648424,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.41646817612343,5.15854112011756,5.58841954679401,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,11.7699630882206,9.19528366267231,14.3446425137688,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,3.58189577178242,2.79835607170501,4.36543547185982,65,150,value,nation
,,1992,All genders,Asian or Pacific Islander,All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,7.72403827664474,7.35622693013786,7.96924584098267,65,150,value,nation
