rural_urban_class,scenario,svi_bin,svi_bin1,svi_bin2,svi_bin3,svi_bin4,Region,Gender.Code,Ethnicity,Education,Year,min_age,max_age,value,mean_lower,mean_upper,agr_by,pm_metric
All,NAAQS,All,All,All,High MS,All,United States,All genders,Asian or Pacific Islander,666,1990,65,150,11.3975,11.3904717244758,11.4045282755242,nation,mean
All,NAAQS,All,All,All,High MS,All,United States,All genders,Black American,666,1990,25,150,11.8788568969749,11.8747346261365,11.8829791678134,nation,mean
All,NAAQS,All,All,All,High MS,All,United States,All genders,Black American,666,1990,65,150,11.9354848484848,11.9321611621606,11.9388085348091,nation,mean
All,NAAQS,All,All,All,High MS,All,United States,All genders,White,666,1990,25,150,11.3942065050835,11.3915812792252,11.3968317309418,nation,mean
All,NAAQS,All,All,All,High MS,All,United States,All genders,White,666,1990,65,150,11.3609288265552,11.3581666258422,11.3636910272682,nation,mean
All,NAAQS,All,All,All,Middle MS,All,United States,All genders,"All, All Origins",666,1990,25,150,11.5591980188659,11.5571890145613,11.5612070231706,nation,mean
All,NAAQS,All,All,All,Middle MS,All,United States,All genders,"All, All Origins",666,1990,65,150,11.5776137294825,11.5753643610538,11.5798630979111,nation,mean
All,NAAQS,All,All,All,Middle MS,All,United States,All genders,American Indian or Alaska Native,666,1990,25,150,10.4964403077238,10.479775914243,10.5131047012045,nation,mean
All,NAAQS,All,All,All,Middle MS,All,United States,All genders,American Indian or Alaska Native,666,1990,65,150,10.6388161604091,10.6209822568086,10.6566500640095,nation,mean
All,NAAQS,All,All,All,Middle MS,All,United States,All genders,Asian or Pacific Islander,666,1990,25,150,11.6265413208052,11.6225410115077,11.6305416301028,nation,mean
All,NAAQS,All,All,All,Middle MS,All,United States,All genders,Asian or Pacific Islander,666,1990,65,150,11.5329743741214,11.5281392170214,11.5378095312213,nation,mean
All,NAAQS,All,All,All,Middle MS,All,United States,All genders,Black American,666,1990,25,150,11.946725207303,11.9458670231649,11.9475833914412,nation,mean
All,NAAQS,All,All,All,Middle MS,All,United States,All genders,Black American,666,1990,65,150,11.9760337991397,11.9753894955201,11.9766781027592,nation,mean
All,NAAQS,All,All,All,Middle MS,All,United States,All genders,White,666,1990,25,150,11.5404301508881,11.5383177738459,11.5425425279303,nation,mean
All,NAAQS,All,All,All,Middle MS,All,United States,All genders,White,666,1990,65,150,11.558419979379,11.5560501871492,11.5607897716087,nation,mean
All,NAAQS,All,All,All,Low MS,All,United States,All genders,"All, All Origins",666,1990,25,150,11.654384725788,11.6530931272357,11.6556763243404,nation,mean
All,NAAQS,All,All,All,Low MS,All,United States,All genders,"All, All Origins",666,1990,65,150,11.6673865773024,11.6657442842805,11.6690288703244,nation,mean
All,NAAQS,All,All,All,Low MS,All,United States,All genders,American Indian or Alaska Native,666,1990,25,150,10.0475934061453,10.0418137068068,10.0533731054838,nation,mean
All,NAAQS,All,All,All,Low MS,All,United States,All genders,American Indian or Alaska Native,666,1990,65,150,9.9762747209039,9.97049171734172,9.98205772446607,nation,mean
All,NAAQS,All,All,All,Low MS,All,United States,All genders,Asian or Pacific Islander,666,1990,25,150,10.9167089616849,10.914795154889,10.9186227684807,nation,mean
All,NAAQS,All,All,All,Low MS,All,United States,All genders,Asian or Pacific Islander,666,1990,65,150,10.1055632340435,10.1034748514966,10.1076516165905,nation,mean
All,NAAQS,All,All,All,Low MS,All,United States,All genders,Black American,666,1990,25,150,11.9412629741288,11.9407053608058,11.9418205874518,nation,mean
All,NAAQS,All,All,All,Low MS,All,United States,All genders,Black American,666,1990,65,150,11.9611464227288,11.9605165710829,11.9617762743746,nation,mean
All,NAAQS,All,All,All,Low MS,All,United States,All genders,White,666,1990,25,150,11.6568773538834,11.6553851196787,11.6583695880881,nation,mean
All,NAAQS,All,All,All,Low MS,All,United States,All genders,White,666,1990,65,150,11.682543327739,11.6806862555132,11.6844003999648,nation,mean
All,NAAQS,All,All,All,All,High HTT,United States,All genders,"All, All Origins",666,1990,25,150,11.5725167438102,11.5706274126768,11.5744060749436,nation,mean
All,NAAQS,All,All,All,All,High HTT,United States,All genders,"All, All Origins",666,1990,65,150,11.4799474053906,11.4777808214413,11.48211398934,nation,mean
All,NAAQS,All,All,All,All,High HTT,United States,All genders,American Indian or Alaska Native,666,1990,25,150,10.6968931469053,10.6911699418572,10.7026163519535,nation,mean
All,NAAQS,All,All,All,All,High HTT,United States,All genders,American Indian or Alaska Native,666,1990,65,150,10.672442038736,10.6651777147232,10.6797063627488,nation,mean
All,NAAQS,All,All,All,All,High HTT,United States,All genders,Asian or Pacific Islander,666,1990,25,150,11.8383946702319,11.8360054660877,11.8407838743762,nation,mean
All,NAAQS,All,All,All,All,High HTT,United States,All genders,Asian or Pacific Islander,666,1990,65,150,11.7492819207516,11.7448532619777,11.7537105795256,nation,mean
All,NAAQS,All,All,All,All,High HTT,United States,All genders,Black American,666,1990,25,150,11.9610413728662,11.9605332516866,11.9615494940458,nation,mean
All,NAAQS,All,All,All,All,High HTT,United States,All genders,Black American,666,1990,65,150,11.9509273530702,11.9502045818458,11.9516501242946,nation,mean
All,NAAQS,All,All,All,All,High HTT,United States,All genders,White,666,1990,25,150,11.560271837106,11.558325659577,11.5622180146349,nation,mean
All,NAAQS,All,All,All,All,High HTT,United States,All genders,White,666,1990,65,150,11.4693652703626,11.4671501823738,11.4715803583514,nation,mean
All,NAAQS,All,All,All,All,Middle HTT,United States,All genders,"All, All Origins",666,1990,25,150,11.6120211469936,11.6101782648956,11.6138640290915,nation,mean
All,NAAQS,All,All,All,All,Middle HTT,United States,All genders,"All, All Origins",666,1990,65,150,11.6265241225829,11.6243858489998,11.6286623961659,nation,mean
All,NAAQS,All,All,All,All,Middle HTT,United States,All genders,American Indian or Alaska Native,666,1990,25,150,10.7246395932849,10.7082720818459,10.7410071047239,nation,mean
All,NAAQS,All,All,All,All,Middle HTT,United States,All genders,American Indian or Alaska Native,666,1990,65,150,10.709654320757,10.6903736880342,10.7289349534798,nation,mean
All,NAAQS,All,All,All,All,Middle HTT,United States,All genders,Asian or Pacific Islander,666,1990,25,150,11.3333702084363,11.3281940099954,11.3385464068773,nation,mean
All,NAAQS,All,All,All,All,Middle HTT,United States,All genders,Asian or Pacific Islander,666,1990,65,150,10.5388841913331,10.5335076654231,10.5442607172431,nation,mean
All,NAAQS,All,All,All,All,Middle HTT,United States,All genders,Black American,666,1990,25,150,11.9311673454576,11.9301129996579,11.9322216912573,nation,mean
All,NAAQS,All,All,All,All,Middle HTT,United States,All genders,Black American,666,1990,65,150,11.9511779986364,11.9501873653028,11.95216863197,nation,mean
All,NAAQS,All,All,All,All,Middle HTT,United States,All genders,White,666,1990,25,150,11.605191831555,11.6032635454082,11.6071201177018,nation,mean
All,NAAQS,All,All,All,All,Middle HTT,United States,All genders,White,666,1990,65,150,11.6261701643483,11.6239350883535,11.6284052403432,nation,mean
All,NAAQS,All,All,All,All,Low HTT,United States,All genders,"All, All Origins",666,1990,25,150,11.6140479833657,11.6125960758558,11.6154998908757,nation,mean
All,NAAQS,All,All,All,All,Low HTT,United States,All genders,"All, All Origins",666,1990,65,150,11.6361405545962,11.6343337117656,11.6379473974268,nation,mean
All,NAAQS,All,All,All,All,Low HTT,United States,All genders,American Indian or Alaska Native,666,1990,25,150,9.92424552256406,9.91795328103385,9.93053776409426,nation,mean
All,NAAQS,All,All,All,All,Low HTT,United States,All genders,American Indian or Alaska Native,666,1990,65,150,9.94046420484124,9.93425822904647,9.94667018063601,nation,mean
All,NAAQS,All,All,All,All,Low HTT,United States,All genders,Asian or Pacific Islander,666,1990,25,150,10.7674729501755,10.7655571666436,10.7693887337074,nation,mean
All,NAAQS,All,All,All,All,Low HTT,United States,All genders,Asian or Pacific Islander,666,1990,65,150,9.98606876693666,9.98382831130395,9.98830922256937,nation,mean
All,NAAQS,All,All,All,All,Low HTT,United States,All genders,Black American,666,1990,25,150,11.9419997885293,11.94141373957,11.9425858374887,nation,mean
All,NAAQS,All,All,All,All,Low HTT,United States,All genders,Black American,666,1990,65,150,11.9664752640806,11.9658345153531,11.9671160128081,nation,mean
All,NAAQS,All,All,All,All,Low HTT,United States,All genders,White,666,1990,25,150,11.6044398804715,11.60271782415,11.6061619367929,nation,mean
All,NAAQS,All,All,All,All,Low HTT,United States,All genders,White,666,1990,65,150,11.6423570599153,11.6402776141518,11.6444365056789,nation,mean
All,NAAQS,All,All,All,All,All,United States,All genders,"All, All Origins",666,1990,25,150,11.606491862573,11.605424435727,11.6075592894189,nation,mean
All,NAAQS,All,All,All,All,All,United States,All genders,"All, All Origins",666,1990,65,150,11.6084752244382,11.6071765265058,11.6097739223705,nation,mean
All,NAAQS,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,1990,25,150,10.1705494241458,10.1649188788895,10.1761799694021,nation,mean
All,NAAQS,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,1990,65,150,10.1732631175068,10.1672362420029,10.1792899930106,nation,mean
All,NAAQS,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,1990,25,150,10.9611606021566,10.9593468063072,10.9629743980059,nation,mean
All,NAAQS,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,1990,65,150,10.1588796051966,10.1568599586892,10.160899251704,nation,mean
All,NAAQS,All,All,All,All,All,United States,All genders,Black American,666,1990,25,150,11.9396239721377,11.9390298606487,11.9402180836267,nation,mean
All,NAAQS,All,All,All,All,All,United States,All genders,Black American,666,1990,65,150,11.9623134472525,11.9617075214799,11.9629193730252,nation,mean
All,NAAQS,All,All,All,All,All,United States,All genders,White,666,1990,25,150,11.5960316615298,11.5948524320769,11.5972108909827,nation,mean
All,NAAQS,All,All,All,All,All,United States,All genders,White,666,1990,65,150,11.607239077565,11.6058214661036,11.6086566890264,nation,mean
All,NAAQS,All,All,All,All,Unknown,United States,All genders,"All, All Origins",666,1990,25,150,11.5751614213884,11.5472504401178,11.603072402659,nation,mean
All,NAAQS,All,All,All,All,Unknown,United States,All genders,"All, All Origins",666,1990,65,150,11.5405483086009,11.4997036597072,11.5813929574946,nation,mean
All,NAAQS,All,All,All,All,Unknown,United States,All genders,American Indian or Alaska Native,666,1990,25,150,8.73826215005599,8.71478616438487,8.76173813572711,nation,mean
All,NAAQS,All,All,All,All,Unknown,United States,All genders,American Indian or Alaska Native,666,1990,65,150,8.31598444444444,8.28582926854982,8.34613962033907,nation,mean
All,NAAQS,All,All,All,All,Unknown,United States,All genders,Asian or Pacific Islander,666,1990,25,150,11.5854089332297,11.5495634201363,11.6212544463231,nation,mean
All,NAAQS,All,All,All,All,Unknown,United States,All genders,Asian or Pacific Islander,666,1990,65,150,11.6631007137193,11.6295102469945,11.696691180444,nation,mean
All,NAAQS,All,All,All,All,Unknown,United States,All genders,Black American,666,1990,25,150,11.8191006752438,11.7934535414984,11.8447478089892,nation,mean
All,NAAQS,All,All,All,All,Unknown,United States,All genders,Black American,666,1990,65,150,11.8799633964673,11.8488073146139,11.9111194783208,nation,mean
All,NAAQS,All,All,All,All,Unknown,United States,All genders,White,666,1990,25,150,11.5221951198314,11.490504175483,11.5538860641798,nation,mean
All,NAAQS,All,All,All,All,Unknown,United States,All genders,White,666,1990,65,150,11.5046552735574,11.4598093354008,11.549501211714,nation,mean
All,NAAQS,All,All,All,Unknown,All,United States,All genders,"All, All Origins",666,1990,25,150,11.5751614213884,11.5472504401178,11.603072402659,nation,mean
All,NAAQS,All,All,All,Unknown,All,United States,All genders,"All, All Origins",666,1990,65,150,11.5405483086009,11.4997036597072,11.5813929574946,nation,mean
All,NAAQS,All,All,All,Unknown,All,United States,All genders,American Indian or Alaska Native,666,1990,25,150,8.73826215005599,8.71478616438487,8.76173813572711,nation,mean
All,NAAQS,All,All,All,Unknown,All,United States,All genders,American Indian or Alaska Native,666,1990,65,150,8.31598444444444,8.28582926854982,8.34613962033907,nation,mean
All,NAAQS,All,All,All,Unknown,All,United States,All genders,Asian or Pacific Islander,666,1990,25,150,11.5854089332297,11.5495634201363,11.6212544463231,nation,mean
All,NAAQS,All,All,All,Unknown,All,United States,All genders,Asian or Pacific Islander,666,1990,65,150,11.6631007137193,11.6295102469945,11.696691180444,nation,mean
All,NAAQS,All,All,All,Unknown,All,United States,All genders,Black American,666,1990,25,150,11.8191006752438,11.7934535414984,11.8447478089892,nation,mean
All,NAAQS,All,All,All,Unknown,All,United States,All genders,Black American,666,1990,65,150,11.8799633964673,11.8488073146139,11.9111194783208,nation,mean
All,NAAQS,All,All,All,Unknown,All,United States,All genders,White,666,1990,25,150,11.5221951198314,11.490504175483,11.5538860641798,nation,mean
All,NAAQS,All,All,All,Unknown,All,United States,All genders,White,666,1990,65,150,11.5046552735574,11.4598093354008,11.549501211714,nation,mean
All,NAAQS,All,All,Unknown,All,All,United States,All genders,"All, All Origins",666,1990,25,150,11.5751614213884,11.5472504401178,11.603072402659,nation,mean
All,NAAQS,All,All,Unknown,All,All,United States,All genders,"All, All Origins",666,1990,65,150,11.5405483086009,11.4997036597072,11.5813929574946,nation,mean
All,NAAQS,All,All,Unknown,All,All,United States,All genders,American Indian or Alaska Native,666,1990,25,150,8.73826215005599,8.71478616438487,8.76173813572711,nation,mean
All,NAAQS,All,All,Unknown,All,All,United States,All genders,American Indian or Alaska Native,666,1990,65,150,8.31598444444444,8.28582926854982,8.34613962033907,nation,mean
All,NAAQS,All,All,Unknown,All,All,United States,All genders,Asian or Pacific Islander,666,1990,25,150,11.5854089332297,11.5495634201363,11.6212544463231,nation,mean
All,NAAQS,All,All,Unknown,All,All,United States,All genders,Asian or Pacific Islander,666,1990,65,150,11.6631007137193,11.6295102469945,11.696691180444,nation,mean
All,NAAQS,All,All,Unknown,All,All,United States,All genders,Black American,666,1990,25,150,11.8191006752438,11.7934535414984,11.8447478089892,nation,mean
All,NAAQS,All,All,Unknown,All,All,United States,All genders,Black American,666,1990,65,150,11.8799633964673,11.8488073146139,11.9111194783208,nation,mean
All,NAAQS,All,All,Unknown,All,All,United States,All genders,White,666,1990,25,150,11.5221951198314,11.490504175483,11.5538860641798,nation,mean
